review,sentiment
"to jest auto które doceniłem jak w nie wsiadłem.1.1motor a zrywny, mało pali cichy przyjemny w środku. Polecam ludziom którzy lubią komfort za małę pieniądze",1
tani w utrzymaniu ,0
"Zakupiony w salonie, 8 lat bezawaryjnej jazdy!!!",1
"różna benzyna, różna nawierzchnia, różni kierowcy to opinie też są różne. W/g mnie clio II bije wszystkie auta w podobnej wersji. Są auta droższe i gorsze jak polo.",1
auto rodzinne zrobione do częstych wizyt u mechaników ,0
Auto jest super. ,1
super,1
Mam Uno z 98 poza blachami z którymi był kłopot mały po 5 latach to SUPER żadnych problemów po 115 tyś km. Za tą cene nie ma lepszych ! ,1
miód malina,1
dobre auto na nie dalekie trasy jak by ktos chciał takie kupić niech dobrze obejrzy progi tylne wahacze ,1
"Świetne auto za rozsądną cenę. Jak to z Renówkami, albo się je kocha, albo nienawidzi. Ja mam w domu pięć. Megane II Megane III Scenic II Modus Koleos po face lifting'u",1
Gorzej wyglądał niż faktycznie z nim było :),0
"Twardy, niewygodny...ale pojemny, mało pali. ",0
mi pali 14 litrow po miescie a w trasie 12 jak jade wolno!!a jesli chodzi o jego dynamike to jest powolny ale w terenie dobry,1
Nic dodać nic ująć ,1
Ogólnie jestem z samochodu zadowolony. ,0
Zle wyciszenie kabiny przy predkosciach autostradowych 130+ jazda zaczyna byc meczaca nieprzyjemna nie polecam,0
"beznadziejny samochod ,nigdy wiecej !!!!!. Nie dac sie uwiesc sprzedawca tego typu samochodu",0
Kupiłbym ponownie ale zapewne benzynę z przeznaczeniem pod LPG.,0
"- auto średnio godnę polecenia, choć wersja transporter bardzo popularna w firmach w polsce.",0
"Mam diesla i naprawdę go chwalę, awaryjność też bez zarzutu, a zawieszenie pierwsza klasy chyba najlepsze w klasie kompaktów",1
Zajbisty woz transportowy. a komu sie nie podoba to chetnie kupie. wozi mnie juz 4 lata przejechalem 100 000 i luz. ,1
"Ogólnie , liczyłem na mniej wad, przecież to druga generacja .",0
"Polecam,",1
ok,1
.,0
"dynamika srednia,silnik glosny powyzej 120 km zawieszenie dobre, spalanie na trasie 6,6 ltr eksploatacja bez usterek ",1
"Najlepiej wersję z silnikiem 3,0 ale 2,2 też mozna.Jezeli chodzi o start ze swiateł żaden manual nie ma szans przez pierwsze 50 metrów, z wyprzedzaniem na trasie troche gorzej... ",1
szkoda pieniedzy,0
Jak lubisz bawic sie w mechanika albo jezdzic do zaprzyjaznionego wydac troszeczke kasy to polecam:),0
"spalanie to pojęcie względne, zależne od miasta a szczególnie od korków ;trasa zaś ,autostrada ,obwodnica no i szybkość",0
"Bardzo dobra bryka, Tigra się nie umywa. Awarie bardzo sporadyczne i niedrogie w usunięciu (pod warunkiem że części nie kupisz w serwisie).",1
"Mam Mareę 24 TD 125 km, jestem zadowolony, ale zawieszenie jest na nasze drogi za słabe.",1
Super auto,1
latam nim od pięciu lat kupiłem go jak miał dwadzieścia nic przy nim poważnego nie naprawiam drobne przeglądy wersja BERLINA to jest to MEROL to lipa ,1
POLECAM duży samochód rodzinny,1
"Mam przebieg 33.000km, więc samochód chodzi praktycznie jak nowy. Nie wiem co będzie przy większym przebiegu ale na dzień dzisiejszy jestem z niego zadowolony.",1
"dobre autko do miasta. osiągi w 1,4 vti zadowalające, tak jak napisałem, falujące obroty i żarówki to wada, wygląd zew to plus. mam nadzieje, że wytrzyma chociaż te 75.000 km.",0
Nie polecam raczej. Auto prowadzi się przyjemnie ale do komfortu daleka droga.,0
"Małe , ciasne , tylko na dojazdt podmiejskie. Zdecydowanie lepiej trochę dołożyć i kupić coś troszeczke większego np. Skode Fabie.",0
bardzo dobre silniki 2.0B 8V Tylko wolno rozwija predkość ale idzie 200km/h blacha troche słaba ale samochód ok pakowny i mocne zawieszenie ,1
"jest dobrym samochodem jak za te pieniądze ,choc jego blacha mogłabyc by lepsza co do silnika nawet nawet słabo przemyślane zacinający sie pedał gazu życze przyjemnej jazdy!!!!!!!!!!!!!1",1
nie polecam,0
"Przez ostatnie 7 lat jeździłem mondeo mkII 1,8td 98' ghia i szczerze mówiąc nissan tylko silnik ma lepszy - mocniejszy. układem jezdnym i komfortem przegrywa i to bardzo.",0
Samochód mam dwa tygodnie i już dwa razy był holowany do serwisu. Nie potrafią usunąć usterki. Zakup w Folwark Samochodowy Kielce,0
Sonata 2006 3.3 V6 Super samochod. Dynamiczny silnik 3.3 jest bardzo oszczedny. Perfekcyjne zawieszenie. Znakomity komfort. Serdecznie poleca Sonatkę(2005-...),1
Doskonały samochód rodzinny klasy średniej za rozsądne pieniądze,1
Serwis autoryzowany bardzo słaby. Praktycznie nowe auto bez gwarancji.,0
Gorzej wyglądał niż faktycznie z nim było :),0
W trasy świetny. Do miasta raczej słaby.,0
zajebiste auto ,1
Kupił bym ten samochód tylko trzeba go oglądać na kanale czy był konserwowany od spodu jeśli nie to niestety będzie rdzewiał,1
nie narzekam mam już trzy lata jedyny problem podłączenie do komputera mam wersje amerykańską 1992 r jeżeli ktoś wie gdzie to mogę zrobić na śląsku proszę o informację na www.rysiekknw@wp.pl ,1
Bardzo fajne nie psujące się auto. Po woielu innych używanych w tym Mercu 190 Audi a4 Vektrze........ten od dwóch lat nic mnie nie kosztuje !!!,1
"Autko zgrabne, piękne i powabne ;) niski koszt eksploatacji, dobry silnik, idealne na dojazd do pracy. Minusem mało miejsca, mały bagażnik i mulenie w czasie jazdy pod wzniesienie. ",1
"za tą cenę ciężko kupić coś lepszego, generalnie polecam.",1
"bardzo dobre auto, z drobnymi niedociągnięciami",1
"Autko jest wspaniałe!!! Choć nie jest zbyt młodziutkie, jeździ się nim wyśmienicie. Alufelgi, szyberdach zdobią ją niebyle jak. ",1
"Nigdy wiecej niemiecki ""technologii""",0
"Auto pojemne i pakowne ( nie do wiary ile tam się mieści :) ) bezawaryjne, klima dział od kiedy nabyłem - ponad 5 lat, zawieszenie - typowa eksploatacja, silnik i skrzynia bajeczka :) ",1
"bardzo dobre auto, niespotykane, cieszy oko, dobre osiagi i bogato wyposazone. troche zawieszenie mogloby byc lepsze a poza tym super",1
"auto jest wadliwe bynajmniej w moim przypadku , wbrałem sie na trase i po przejechaniu 1000 km wał sie przekręcił{zerwał się} i nie wiadomo dlaczego",0
"polecam do rozwazenia to auto przy zakupie. ja jestem bardzo zadowolony, kolejne tez bym je kupil.",1
"Do ""poduszki"", filtry wymieniam raz w roku, a z tego co czytałem problem parujących szyb w trakcie deszczu jest jedną z przypadłości vectr, pozdro dla właścicieli vectr. ",1
"Po 10 latach moge stwierdzic ze sam znalazlem w nim okolo 10 miesc tak zwanej"" Obsolescencji"" czyli zaplanowanej i przedwczesnej awarji to jest denerwujace,nieslusznie ceni sie niemiecka jakosc .",0
"Sorki za brak punkcików, ale po wciśnięciu ,,ZAPISZ,,strona ucieka.",1
odradzam zakup pojazdów tej marki. ZERO poszanowania klienta i ze strony MMPOL i ASO,0
zapomniałem dać ocen,1
best nismo,1
silnik super (1.4D 1990) zawieszenie takie sobie awaryjność też,1
"Przez ostatnie 7 lat jeździłem mondeo mkII 1,8td 98' ghia i szczerze mówiąc nissan tylko silnik ma lepszy - mocniejszy. układem jezdnym i komfortem przegrywa i to bardzo.",0
"ŁADNE Z WYGLADU AUTO MIEJSKIE , BARDZO MAŁA DYNAMIKA SILNIKA , WYGODNE PRZY MAŁYCH DYSTANSACH , NA DALSZA PODRÓZ TYLKO DLA DWÓCH OSÓB",0
kiepskie auto francuzkie,0
nie polecam,0
mam punto 1995r. 1100cc chodzi jak szwajcarski zegarek ,1
"Spoko autko, jezdze od 5 lat ostatni to 2.0 GT 91r. ",1
Samochód tak wykonany powinien kosztować 30000 zł a nie 60000,0
"Renault usiadło na laurach, nie ulepsza, nie daje zbyt dużo możliwości wyboru wersji (silnik, wyposażenie). Jeździłem dwoma Koleosami. Nie zdecyduję się na następnego. ",0
2x i wtopa(nowe auta)..nikt mi nie wmowi ze to normalne-ale mity sa ,0
"Ten samochód jest idealny w długie trasy, bardzo komfortowy, cichy, dobrze wyposażony i przede wszystkim dobre zabezpieczenie antykorozyjne (śladowe ilości korozji na klapie bagażnika)",1
"Mam corse 1,5 td isuzu i pyka jak glupia 4,5 na 100 to co wy mi sie tu chwalicie ze macie jakies 1,0 12v",1
po 160 tys. nie ma sie do czego przyczepic,1
"Auto godne polecenia, ale warto zdecydować się na model wyższy, np. octavię",0
"Głośny silnik, kiepskie plastiki... kupiłbym raz jeszcze, ale tylko jako ""drugi"" samochód, na trasy miejskie. W ""terenie"" lub na bardzo dziurawych drogach nie sprawdza się absolutnie.",0
Polecam,1
szkoda pisać to tylko skoda więc zanim kupisz zastanów się bo to auto dla przeciętnego kowalskiego ,0
jestem zadowolony z tego autka ale nie raz przyprawia mnie o większe ciśnienie .,0
super auto najlepszy samochód na świecie nie ma lepszego resztta to gó.no ,1
"bardzo tanie części,dostępne,dużo możesz zrobić sam-proste rozwiązania tech.gażnik :możesz regulować zużycie paliwa,w mieście bezkonkurencyjny,pierwsze miejsce w rankingu kurierów warszawskich ",1
"Rdzewieje, a serwisy pomimo gwarancji i przeglądów nie chcą uznawać",0
fajne autko ale ogolnie nie polecam,0
"Opel Astra GSI 2,0 16V - po prostu rewelacyjne auto dla konesera aut sportowych.",1
"silnik 2,5 tdi 102km jest super takiej elastyczności wcześniej nie widziałem.Bez problemu idzie 150km/h,bardzo ładnie wkręca się na oborty i ten pomruk silnika.Polecam",1
"mam 206 mistral 1,1l od 4lat przejechalem 50tys km.jest super calkowicie bez awaryjny prawidlowo serwisowany nie stwarza zadnych problemow POLECAM ",1
pozytywne wrażenia,1
"Fajne autko w klasie b, wygląda znakomicie, świetne w jeździe po mieście. Dla 4 osobowej rodziny jednak już za małe. ",1
Wyjątkowy i bezkonkurencyjny w swojej kategorii.,1
"13 l./100 km. !?.Kto to napisał !?.Kto i GDZIE ""TO""SPRAWDZAŁ !?.Auto spala 18 litrów ON (średnio !-tj,Miasto/Trasa !.Chore.Auta dla Jankesów i Arabów.",0
super auto ,1
"Auto super , mocny silnik ,wygląd rewelacja,zobaczymy jak dalej będzie się sprawować po okresie gwarancji bo części drogie w oryginale, teraz jest ok bo wszystko pachnie nowością",1
lipa,0
"Wygodne auto rodzinne dla statecznego kierowcy. Nie zaskoczy cię atak zimy, wyjedziesz z zaspy i jeszcze wyciągniesz sąsiada.",1
skośnookie jednak potrafią,1
"a jak jest kradziezami golfow 2 i 3, lub ich czesci?Oczywisci biorac pod uwage ze sie parkuje pod blokiem w duzym miescie. ",1
"Polecam, rodzinne i wygodne auto.",1
Nigdy więcej VW jazda tym samochodem jest męcząca ,0
Super silnik 1.6i 16V !!! Bardzo dobrze wyprzedza sie nia na trasie.Swietne auto dla malych rodzin (ja jezdze tylko z dziewczyna).,1
"od ośmiu lat jeżdże Oplem(Kadett 82r,Kadett Łezka 87r,Astra 94r i Astra 99r.)i nie zamieniłbym go na żaden inny.",1
generalnie wygodny częssto w serwisie,0
"mam Merive 1,6 od 2 m-cy.Przejechałem 6000 km bez problemów.Jedyne co utrudnia życie to lokalizacja wlewu płynu spryskiwacza. Autko jest OK ",1
Samochód jak najbardziej funkcjonalny i przestronny.,1
samochód jak dla mnie zbyt zamulony mimo ładnego wyglądu i bezawaryjności źle wyciszony materiały z którego został wykonany kiepskie,0
moje renóweczka jes ok 1.8 16 V podrasowałem ją do 190 KM na jedynce osiągam ponad 110 km/h przyspieszenie do 100 to ok. 4.5 s REWELACJA ,1
"o""k",1
"Zobaczymy jak z trwałością - jeśli będzie przyzwoita, auto będę mógł polecać Paniom na zakupy i wycieczki za miasto.",0
"Nie polecam, chyba że starszym państwo.",0
ST 220 Przejechane dopiero 15000 km.Jak do tej pory po prostu super.,1
"super auto,ale spotkałem się z opinią(na tym forum),że nie wolno lać do niego oleju syntetycznego,tylko mineralny.ja leje catrola rs,dobrze robię? ",1
szkoda pisać to tylko skoda więc zanim kupisz zastanów się bo to auto dla przeciętnego kowalskiego ,0
Spierdolone to zycie,0
Z tym silnikiem bym nie kupił.,0
"mam mondka 1,6 zetek na orginalnym gazie vialle od 6 lat przywiozłem z Holndii ma 305000 rewelacja miałem volvo s40, renault,paska nic nie zastąpi go ",1
Zajebiscie :),1
"Kadett to najlepsze auto na owe czasy i przewyższa niejeden wspólczesny samochód mowa tu o skodach felicjach, golfach i fiestach",1
jak by nie rdza to jest okej prowadzi się dobrze,0
Nie kupiłbym tego samochodu z tym silnikiem drugi raz o wiele lepsze opinie zbiera 2 litrowa benzyna.,0
Jeśli ktoś potrzebuje tego samochodu żeby zastąpił woła pociągowego - polecam; Samochód całkowicie nie nadaje się do jazdy w ruchu miejskim.,0
katastrofa auto wadliwe nie polecam,0
mam mondeo od 2000 roku i nie zawiodłem się jest to rocznik 1993 listopad jest super pojemnośc 2litry 136 KM to jest to,1
Jak za te pieniądze to kupcie Francuza nie będziecie żałować. ,0
"ostatnio miałem passata z 2000r 1.9TDi 115km,chodził super,znakomite przyśpieszenie i teraz kupiłem pasata z 2002r 1.9Tdi 101km,narazie chodzi znakomicie.polecam",1
słaby silnik hałas,0
Nigdy więcej VW jazda tym samochodem jest męcząca ,0
miernota,0
"Bardzo dobre auto,jesli jest zadbane.Super silnik,ale duzo pali(benz.nawet do 18/100 na miescie).Dobry w terenie i na drodze.Jedyny minus to spalani(benz),poza tym super.",1
Ogolnie auto fajnie sie prowadzi bardzo komfortowe.Spalane opisałem w oparciu o instalacje gazowa.Auto dosc ciezkie z 2litrowym silnkiem gazu na trase pali 10L przy predkosciach powyzej 120km/h,0
"Posiadam dedre juz 5 lat/diesel,1900cm2.Jestem bardzo zadowolony.Moja ma maly mankament/tylne hamulce cyesto siadaja,ale na ten przebieg nie moge narzekac/240.000km.",1
b.dore autko na miasto i niedalekie trasy,1
mam pytanie? Ile może palić corsa 12 z gazem,1
"KUPIŁEM NIEDAWNO OCTAVIE COMBI 1,9 TDI 90KM NAPRAWDE BARDZO FAJNE AUTKO I JAK NA 90KM ŻWAWE PRĘDKOŚĆ MAX.195KM/h OD 0-100 12 sek OGÓLNIE SAMOCHÓD DO POLECENIA",1
"nowa wersja nie powstała, być może byłaby ciekawym uzupełnieniem oferty PSA",0
ogólnie ok,0
Dwanaście lat bez awarii i remontu.,1
"Być może nie jest złym autem, ale mi osobiście trafił się taki który ciągle coś się psuje. A dbam o auto i kupuje zawsze droższe części, nie najtańsze.",0
kocham basie za wypowiedz popieram,1
Polecam,1
opel agila to jest dobre autko w zimę i na krawężniki ,0
"Bardzo przyzwoity samochód, jak na swoją cenę.",1
"Dobry samochod ale bez fajerwerków ,kiepska obsługa dilerska ",0
Ok bardzo fajny samochód drugi też będzie Bravo Daje radość z jazdy ,1
auto mimo swoich 12 lat wciaz przykuwa uwage przechodniow,1
Nie polecam raczej. Auto prowadzi się przyjemnie ale do komfortu daleka droga.,0
"Punto 1.1 - bardzo dobre autko, tanie w utrzymaniu, mało pali, spory bagażnik, co prawda trochę za bardzo hałasujące zawieszenie ale jest to kwestia przyzwyczajenia.",1
szczegóły na : www.mototester.wordpress.com,1
Porażka ,0
brak mi slowa na tan samochod,0
Samochód niedopracowany z licznymi drobnymi niedoróbkami i wadami. Cena stosunkowo wysoka w stosunku do jakości,0
Lepsze nowe Tipo niz nie wiadomo jaki samochód uzywany,1
"vento 1.8B - super auto, elegancka limuzyna, olbrzymi bagażnik, b.b. dobry silnik-idealny do gazu,mocny i dynamiczny, solidne zawiewszenie i karoseria, po prostu samochód do jeżdżenia, POLECAM!!!",1
Auto nie warte prawie 40.000.,0
"ogólnie bardzo przyjemne autko, wygodne. największą wadą- jak każdego opla są słabe blachy",1
"Słaba jakość wykonania ,zbyt miękkie na zakrętach,awaryjny silnik",0
nie wiem od czego zacząć ale tak naprawdę usuwając jedną usterkę pojawia się następna ,0
"Za takie pieniądze(ponad 13 000 tyś.PLN !!!)i rdza przy nadkolach jak w Polonezie !?.Zapomnijcie Japońce,że będziecie mieli radośc ze sprzedaży....Opel VC o wiele tańsza i o wiele lepsza !?.",0
"Jeżdżę furmanką 92r. 7 rok, jest tania w utrzymaniu,spala 10 litrów gazu w mieście, na trasie mieści się w 8-ce, jak za te pieniądze to bryczka jak sie patrzy.",1
super auto!!!!!!jeżdże juz4 lata jestem nią zachwycony.jak narazie mnie nie zawiodła,1
"Fajne, zgrabne i ładne auto. trochę niedoróbek- np.kluczyk już sam się składa-sprężyna zepsuta",0
"Wygodny samochód, tani w eksploatacji, niezawodny.",1
"Ogółem bardzo fajny i sympatyczny samochodzik, idealny do miasta i czasem na dalszą podróż ale tylko w max 2 osoby :)",1
"MOJA RENIA JEST Z 92R.OGOLNE ZDANIE MAM DOBRE ALE NARZEKAM NA ZBYT MIEKIE ZAWIESZENIE Z PRZODU CO PRZY POLSKICH DROGACH....,GODNE POLECENIA,DOBRZE WYPOSAZONE,Z GAZEM OK 8-10L NA STO. ",1
"Autko nie jest złe...............niestety ja od auta oczekuje zupełnie czego innego....stąd niska ocena....dla emeryta w sam raz, nada się też dla słabo i mało jeżdżącej kobiety.",0
Jak za taką cenę auto jest bardzo wygodne i w miarę niezawodne.,1
Mam Focusa 2.0 z automatyczna skrzynia biegow. Na trasie Krakow - Sandnes w Norwegii(okolo 1800 km) pali mi ponizej 8 litrow na 100 km przy predkosciach od 140 do 160 km na godzine.,1
Jeżeli miał bym kupić espace to w grandzie i w benzynie z gazem najlepiej,0
"Za te pieniądze nie ma auta lepszego w swojej klasie,zdecydowanie polecam.Większa i przestronniejsza od CORDOBY,FABI,ASTRY,XSARY itp. ",1
auto jest ok. Skrzynia biegów umieszczona w super miejscu super pomysł. ,1
Porażka ,0
"mam 1,4 diesela z 1991- super auto, b. niskie spalanie, mimo 200000 km silnik dziala bez zarzutów. polecam wszystkim ",1
lipa,0
Nie byłby to zły samochód gdyby producent poważnie traktował klientów,0
"dobre auto ,duże wnętrze,wysoka jakość wykończenia, mała awaryjność,dobre zawieszenie i prowadzenie ,lepszy silnik to 1.4 bo auto cięzkie",1
dosyć głośno wewnątrz ,0
fajne auto ,1
autko fajne i niezawodne ale zdecydowanie za słabe. nie żałuje że kupiłem ale następne będzie mocniejsze,0
"kto co lubi nie na szybko pokonywanie dalekich tras po Europie,nieźle na co dzień do pracy na zakupy czy wypad na wieś lub ryby",0
zrobiłem tym samochodem 5oooo kl i jestem z niego narazie zadowolony,1
"ciagle się psuje,zawieszenie totalna porazka",0
"Ogólnie jest ok, ale jednak do mnie nie przemawia.",0
awarie non stop jak nie silnik to zawiaszenia i tak dalejwcięgu rok wydałem 7000 tysięcy chorera mie bierze . nigdy feancuza .wole śkode felicje ,0
"Auto sprawuje się ogólnie dobrze,ale przebieg jest mały.Lekko skorodowane zawieszenie, układ hamulcowy i wydechowy.Klocki hamulcowe do wymiany.",0
"zrobiłem od kwietnia 2005 do dziś 90 tys km z lawetą i w terenie jest super siadają patrole a zużycie paliwa w granicach 10l diesel 3,1",1
Kłopotliwy samochód z kiepskim silnikiem GDI i jeszcze gorszą skrzynią renault.Nie polecam.,0
Brak,0
Z tym silnikiem bym nie kupił.,0
"mam mazde 323 2.0 Ditd jest to mocniejsza odmiana bo 120 konna , bezawaryjna ,niezawodna, niezwykle oszczenda 4-6,5 to max oraz szybka",1
"Wersja Cosmo za 136 tys z dodatkami OPC ,rewelacyjne wygodne auto ,dynamiczne i bardzo oszczędne ,PRZEPIĘKNY samochód",1
